Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
133.00000000002402,5859,12203,4011,84.13062392626054,1517,82.38487200305666,331,82.85007740520714,0,74.93153268773193,81.07427650556407,11.939536999100842
134.0000000000231,5912,12291,4043,84.54470137028726,1537,84.58692565656473,330,84.56961917976493,2,83.4373701633751,84.284654092498,12.010535351072173
135.0000000000222,5997,12379,4097,84.72720012904762,1553,84.37133673258812,346,84.44781980858404,1,82.44436411897598,83.99768019729893,12.084540754505905
136.0000000000213,6043,12475,4123,81.88707428056519,1563,84.83595602719465,351,82.31112429663926,6,78.74288501960524,81.9442599060011,12.241119038078505
137.00000000002038,6107,12568,4156,84.79659279417311,1587,84.76247515945454,364,83.25651547643578,0,83.55184780931651,84.09185780984498,12.31662794398709
138.00000000001947,6163,12659,4173,82.97352654802427,1611,84.92578939162011,376,82.85011626672153,3,83.27785976690129,83.5068229933168,12.434179635044652
139.00000000001856,6221,12758,4215,82.36414493409006,1625,84.12968407244945,378,81.54123949328788,3,83.4002443207467,82.85882820514352,12.51438234833285
140.00000000001765,6272,12860,4246,84.05853907610708,1644,84.29034134443137,379,82.35304663754533,3,81.62246502054327,83.08109801965676,12.578016329706903
141.00000000001674,6325,12958,4283,81.4623428690105,1648,84.98453697076832,392,81.77154869700426,2,83.49547257334018,82.92847527753082,12.65793100787399
142.00000000001583,6402,13039,4319,82.88981016397034,1669,83.24659864189267,412,84.7369728331742,2,84.79798142936158,83.9178407670997,12.739154076235252
143.00000000001492,6453,13133,4338,82.7416025387581,1688,84.16121915370198,427,81.14500357987906,0,80.77524563930324,82.2057677279106,12.798507576336835
144.000000000014,6523,13225,4369,82.43382370033363,1714,82.2293623667009,439,82.35785461907523,1,84.41712889008465,82.8595423940486,12.867116824199007
145.0000000000131,6597,13318,4411,82.94590827396294,1736,82.86099376751983,446,82.27331391671831,4,83.10111193879922,82.79533197425008,12.95896981528998
146.0000000000122,6647,13411,4437,84.86077695322001,1751,84.55334242397159,457,83.40274179079655,2,81.24989770178375,83.51668971744297,13.087736932371344
