time_seconds,total_queue_length,total_processed_requests,server_1_queue,server_1_cpu,server_2_queue,server_2_cpu,server_3_queue,server_3_cpu,server_4_queue,server_4_cpu,average_cpu_usage,average_wait_time
39.00000000000081,2207,794,1085,90.24931884067931,565,95.44162590622386,401,90.79454130875354,156,83.75812171429301,90.06090194248743,7.868362720403389
40.00000000000061,2268,816,1117,94.41489582151408,579,99.94553533461666,412,94.95543610103,160,91.15781918621386,95.11842161084365,8.219276960784693
41.00000000000041,2339,834,1148,90.64772735613494,599,95.13182594020788,424,98.5696313250792,168,83.49357995444305,91.96069114396627,8.318992805755776
42.00000000000021,2387,859,1177,98.21565557597958,612,98.75089699790317,429,98.68196195040859,169,92.3254187910988,96.99348332884753,8.52724097788164
43.000000000000014,2437,879,1199,99.35409282617267,626,91.06922318720356,439,98.31190301687005,173,88.56553688376337,94.32518897850241,8.780193401593099
44.00999999999981,2484,907,1224,92.64098694189363,639,95.66150514420886,447,94.78116201540614,174,93.7455677452519,94.20730546169014,9.082006615215368
45.009999999999614,2549,926,1252,92.20019169007543,656,99.39316231953269,460,94.6917619267017,181,92.68165100915225,94.74169173636551,9.209546436285466
46.009999999999415,2611,944,1284,97.93233863853875,669,95.32076181540518,471,88.55603375877325,187,97.08847363562522,94.72440196208561,9.325805084746122
47.009999999999216,2653,971,1303,98.89865077490225,682,92.91629243948037,480,91.37687441760525,188,99.76646612770861,95.73957093992412,9.626148300721255
48.00999999999902,2716,994,1337,96.37003569117246,700,89.97911654493475,486,98.09445859699123,193,97.65534481924587,95.52473891308608,9.88124748490979
49.00999999999882,2777,1013,1368,96.94109198000197,716,96.38309646425276,499,99.71936034152101,194,86.40604377343305,94.8623981398022,9.972803553800915
50.00999999999862,2824,1034,1393,99.32916553425594,730,96.67517254614017,503,99.78681512677333,198,88.99653185071946,96.19692126447222,10.18315280464247
51.00999999999842,2880,1063,1419,98.97562901518324,749,99.26454026605903,512,91.43231667609982,200,91.20002123130178,95.21812679716096,10.460827845719939
52.00999999999822,2940,1085,1449,95.48369425208031,769,97.0642137015209,517,91.35870678805078,205,84.3714856394888,92.0695250952852,10.75597235023067
53.00999999999802,2997,1106,1479,84.24546335474635,785,95.04326511636079,523,83.8244095674463,210,94.62059399160694,89.43343300754009,10.946952983725371
54.009999999997824,3055,1125,1508,98.13715313524838,803,96.80765366173537,530,91.88768593989403,214,96.08589367421482,95.72959660277314,11.065831111111331
55.009999999997625,3123,1144,1541,96.9088569819696,823,97.0705853831085,539,87.57165144827253,220,93.70895231294367,93.81501153157357,11.116853146853352
56.009999999997426,3171,1166,1561,93.83019665506811,837,94.73018038150614,547,96.20888645506822,226,91.56609030688438,94.08383844963171,11.345857632933285
57.00999999999723,3222,1185,1589,98.44170466558847,853,89.5556706056332,550,94.90697808217749,230,99.91294704101065,95.70432509860245,11.56063291139256
58.00999999999703,3269,1210,1616,98.92194898871855,866,98.43026707243048,558,91.5202796004713,229,99.90638524600251,97.19472022690572,11.725504132231535
59.00999999999683,3325,1233,1644,93.07860683430695,878,89.51699112263589,568,96.76820525139667,235,99.85145113200205,94.8038135850854,11.978264395782743
60.00999999999663,3383,1253,1675,99.51915444338891,890,97.69219128579162,579,94.24371194908832,239,97.55429263785256,97.25233757903035,12.19905027932968
61.00999999999643,3439,1279,1705,97.65131068637406,903,91.94216165189884,588,98.27775545082045,243,90.82425704506842,94.67387120854045,12.601563721657572
62.00999999999623,3495,1297,1735,98.1066591316367,920,98.40787865405784,595,99.88625628919311,245,99.73688392402005,99.03441949972692,12.762582883577492
63.00999999999603,3550,1324,1757,93.58108889203632,938,90.277892483942,605,89.94122397532036,250,99.80399466269758,93.40105000349907,13.13345921450147
64.00999999999584,3598,1346,1777,92.83108372617968,952,95.24669350489116,615,89.61594474743976,254,88.3263976007409,91.50502989481288,13.389598811292645
65.00999999999635,3646,1370,1804,99.1245400827529,963,96.38247871003092,623,98.68585247636335,256,97.5699680412144,97.9407098275904,13.49652554744515
66.00999999999686,3696,1391,1828,96.310833128431,974,99.66624947169562,633,97.80282532165592,261,95.97870654454724,97.43965361658245,13.679000718907126
67.00999999999738,3757,1411,1858,98.73789898692104,992,96.85200120754368,640,97.67215661709763,267,95.40996008521385,97.16800422419405,13.842182849043072
68.00999999999789,3821,1437,1888,90.82586501315431,1010,98.70990721890898,651,99.05902102958088,272,99.55686191163835,97.03791379332063,14.152804453722842
69.0099999999984,3889,1452,1921,98.35774254104639,1030,99.31644610417955,662,99.80249306710566,276,92.87764364728017,97.58858133990294,14.292300275481889
70.00999999999891,3943,1473,1950,95.66468867547906,1041,87.43347653260639,672,99.72630537922699,280,98.6212827494667,95.36143833419479,14.599463679565291
71.00999999999942,4002,1494,1975,96.48875864788518,1059,91.90758906018101,682,98.30269306841394,286,93.4207898551781,95.02995765791457,14.835087014725335
72.00999999999993,4059,1519,1998,95.0238574440877,1077,98.45925795573746,694,99.03434401800052,290,99.5575537510233,98.01875329221224,15.058492429229515
